datetime,VHM0,VMDR
2025-04-01 06:00:00,0.77,188.21
2025-04-01 09:00:00,0.74,189.36
2025-04-01 12:00:00,0.76,190.87
2025-04-01 15:00:00,0.78999996,191.03
2025-04-01 18:00:00,0.83,191.06
2025-04-01 21:00:00,0.84,190.59
2025-04-02 00:00:00,0.84,190.69
2025-04-02 03:00:00,0.84999996,190.2
2025-04-02 06:00:00,0.84999996,190.04
2025-04-02 09:00:00,0.84,189.58
2025-04-02 12:00:00,0.83,189.39
2025-04-02 15:00:00,0.81,189.11
2025-04-02 18:00:00,0.78,188.93
2025-04-02 21:00:00,0.77,188.8
2025-04-03 00:00:00,0.75,188.34
2025-04-03 03:00:00,0.74,187.64
2025-04-03 06:00:00,0.71,187.52
2025-04-03 09:00:00,0.7,187.61
2025-04-03 12:00:00,0.65,187.94
2025-04-03 15:00:00,0.65999997,187.83
2025-04-03 18:00:00,0.66999996,188.94
2025-04-03 21:00:00,0.64,190.37
2025-04-04 00:00:00,0.68,190.57
2025-04-04 03:00:00,0.71,190.63
2025-04-04 06:00:00,0.74,190.37
2025-04-04 09:00:00,0.75,190.43
2025-04-04 12:00:00,0.78999996,190.65
2025-04-04 15:00:00,0.81,190.89
2025-04-04 18:00:00,0.83,190.57
2025-04-04 21:00:00,0.82,189.01
2025-04-05 00:00:00,0.83,189.21
2025-04-05 03:00:00,0.87,188.13
2025-04-05 06:00:00,0.9,186.91
2025-04-05 09:00:00,0.87,187.33
2025-04-05 12:00:00,0.91999996,188.79
2025-04-05 15:00:00,0.96999997,189.08
2025-04-05 18:00:00,0.94,188.17
2025-04-05 21:00:00,0.96,186.63
2025-04-06 00:00:00,0.97999996,185.6
2025-04-06 03:00:00,0.96,185.41
2025-04-06 06:00:00,0.96999997,185.97
2025-04-06 09:00:00,0.98999995,186.22
2025-04-06 12:00:00,1.05,188.71
2025-04-06 15:00:00,1.12,193.25
2025-04-06 18:00:00,1.0699999,192.99
2025-04-06 21:00:00,1.04,191.78
2025-04-07 00:00:00,1.14,191.37
2025-04-07 03:00:00,1.0699999,192.69
2025-04-07 06:00:00,1.03,194.44
2025-04-07 09:00:00,1.0,196.2
2025-04-07 12:00:00,0.96999997,197.13
2025-04-07 15:00:00,0.9,197.46
2025-04-07 18:00:00,0.84999996,197.22
2025-04-07 21:00:00,0.82,195.59
2025-04-08 00:00:00,0.78999996,193.22
2025-04-08 03:00:00,0.76,191.37
2025-04-08 06:00:00,0.71999997,189.32
2025-04-08 09:00:00,0.72999996,187.55
2025-04-08 12:00:00,0.76,185.97
2025-04-08 15:00:00,0.78999996,184.85
2025-04-08 18:00:00,0.78,183.95
2025-04-08 21:00:00,0.78,183.84
2025-04-09 00:00:00,0.81,183.05
2025-04-09 03:00:00,0.89,181.66
2025-04-09 06:00:00,0.95,181.34
2025-04-09 09:00:00,1.0,182.56
2025-04-09 12:00:00,1.0,185.17
2025-04-09 15:00:00,1.04,187.69
2025-04-09 18:00:00,1.0799999,190.5
2025-04-09 21:00:00,1.15,192.22
2025-04-10 00:00:00,1.24,194.79
2025-04-10 03:00:00,1.3399999,198.78
2025-04-10 06:00:00,1.41,201.02
2025-04-10 09:00:00,1.4499999,203.03
2025-04-10 12:00:00,1.5,204.81
2025-04-10 15:00:00,1.56,207.38
2025-04-10 18:00:00,1.61,208.85
2025-04-10 21:00:00,1.5999999,208.27
2025-04-11 00:00:00,1.5699999,204.4
2025-04-11 03:00:00,1.65,209.2
2025-04-11 06:00:00,1.63,209.27
2025-04-11 09:00:00,1.65,210.19
2025-04-11 12:00:00,1.74,211.19
2025-04-11 15:00:00,1.74,209.77
2025-04-11 18:00:00,1.73,208.48
2025-04-11 21:00:00,1.6999999,207.26
2025-04-12 00:00:00,1.68,207.92
2025-04-12 03:00:00,1.5899999,209.8
2025-04-12 06:00:00,1.54,209.99
2025-04-12 09:00:00,1.5,209.31
2025-04-12 12:00:00,1.49,209.88
2025-04-12 15:00:00,1.51,208.62
2025-04-12 18:00:00,1.4699999,208.02
2025-04-12 21:00:00,1.43,208.31999
2025-04-13 00:00:00,1.4399999,206.87
2025-04-13 03:00:00,1.4399999,205.81
2025-04-13 06:00:00,1.4699999,204.48
2025-04-13 09:00:00,1.51,203.45
2025-04-13 12:00:00,1.54,202.66
2025-04-13 15:00:00,1.55,202.23
2025-04-13 18:00:00,1.5799999,202.39
2025-04-13 21:00:00,1.5999999,202.31999
2025-04-14 00:00:00,1.5999999,201.73
2025-04-14 03:00:00,1.5899999,201.0
2025-04-14 06:00:00,1.37,200.58
2025-04-14 09:00:00,1.3,201.51
2025-04-14 12:00:00,1.3,200.52
2025-04-14 15:00:00,1.3399999,199.42
2025-04-14 18:00:00,1.36,199.33
2025-04-14 21:00:00,1.39,199.36
2025-04-15 00:00:00,1.37,199.59
2025-04-15 03:00:00,1.35,199.36
2025-04-15 06:00:00,1.31,199.5
2025-04-15 09:00:00,1.3,199.37
2025-04-15 12:00:00,1.29,198.93
2025-04-15 15:00:00,1.28,198.69
2025-04-15 18:00:00,1.24,197.92
2025-04-15 21:00:00,1.1999999,197.66
2025-04-16 00:00:00,1.17,196.94
2025-04-16 03:00:00,1.14,197.11
2025-04-16 06:00:00,1.0799999,198.41
2025-04-16 09:00:00,1.05,198.14
2025-04-16 12:00:00,1.03,199.39
2025-04-16 15:00:00,1.0,199.24
2025-04-16 18:00:00,0.96999997,199.97
2025-04-16 21:00:00,0.94,199.92
2025-04-17 00:00:00,0.93,199.08
2025-04-17 03:00:00,0.93,198.14
2025-04-17 06:00:00,0.91999996,196.78
2025-04-17 09:00:00,0.88,197.61
2025-04-17 12:00:00,0.83,197.23
2025-04-17 15:00:00,0.83,197.9
2025-04-17 18:00:00,0.88,197.08
2025-04-17 21:00:00,0.94,196.87
2025-04-18 00:00:00,0.9,197.7
2025-04-18 03:00:00,0.89,198.35
2025-04-18 06:00:00,0.91999996,198.98
2025-04-18 09:00:00,0.93,201.28
2025-04-18 12:00:00,0.96,204.01
2025-04-18 15:00:00,1.01,205.08
2025-04-18 18:00:00,1.01,204.21
2025-04-18 21:00:00,0.97999996,205.18
2025-04-19 00:00:00,0.96999997,206.12
2025-04-19 03:00:00,1.0,206.51
2025-04-19 06:00:00,0.96,208.0
2025-04-19 09:00:00,0.96999997,207.04
2025-04-19 12:00:00,0.96999997,206.38
2025-04-19 15:00:00,1.0,205.06999
2025-04-19 18:00:00,1.01,204.54
2025-04-19 21:00:00,1.01,203.14
2025-04-20 00:00:00,1.02,200.96
2025-04-20 03:00:00,1.01,199.18
2025-04-20 06:00:00,0.97999996,197.83
2025-04-20 09:00:00,0.97999996,196.47
2025-04-20 12:00:00,0.97999996,197.13
2025-04-20 15:00:00,1.0,199.31
2025-04-20 18:00:00,0.98999995,200.7
2025-04-20 21:00:00,0.97999996,200.31
2025-04-21 00:00:00,0.98999995,200.48
2025-04-21 03:00:00,0.96999997,201.13
2025-04-21 06:00:00,0.96,201.05
2025-04-21 09:00:00,1.14,201.05
2025-04-21 12:00:00,1.0699999,201.2
2025-04-21 15:00:00,1.06,199.68
2025-04-21 18:00:00,1.03,198.55
2025-04-21 21:00:00,1.02,198.05
2025-04-22 00:00:00,1.04,198.33
2025-04-22 03:00:00,1.0799999,198.48
2025-04-22 06:00:00,1.12,198.06999
2025-04-22 09:00:00,1.16,198.18
2025-04-22 12:00:00,1.27,198.33
2025-04-22 15:00:00,1.3299999,199.1
2025-04-22 18:00:00,1.39,198.72
2025-04-22 21:00:00,1.38,198.39
2025-04-23 00:00:00,1.37,197.98
2025-04-23 03:00:00,1.42,197.91
2025-04-23 06:00:00,1.4499999,198.54
2025-04-23 09:00:00,1.4499999,199.16
2025-04-23 12:00:00,1.43,200.2
2025-04-23 15:00:00,1.38,201.34
2025-04-23 18:00:00,1.3399999,201.72
2025-04-23 21:00:00,1.31,202.08
2025-04-24 00:00:00,1.24,202.29
2025-04-24 03:00:00,1.2099999,203.92
2025-04-24 06:00:00,1.13,206.88
2025-04-24 09:00:00,1.11,210.47
2025-04-24 12:00:00,1.14,209.6
2025-04-24 15:00:00,1.1,208.47
2025-04-24 18:00:00,1.12,205.44
2025-04-24 21:00:00,1.09,205.22
2025-04-25 00:00:00,1.06,205.21
2025-04-25 03:00:00,1.06,205.43
2025-04-25 06:00:00,1.04,205.0
2025-04-25 09:00:00,1.02,204.27
2025-04-25 12:00:00,0.98999995,203.81
2025-04-25 15:00:00,0.96999997,205.67
2025-04-25 18:00:00,0.96999997,205.16
2025-04-25 21:00:00,0.96999997,204.92
2025-04-26 00:00:00,0.95,204.23
2025-04-26 03:00:00,0.94,203.81999
2025-04-26 06:00:00,0.91999996,204.44
2025-04-26 09:00:00,0.9,204.14
2025-04-26 12:00:00,0.89,202.78
2025-04-26 15:00:00,0.88,200.54
2025-04-26 18:00:00,0.88,197.76
2025-04-26 21:00:00,0.89,194.9
2025-04-27 00:00:00,0.85999995,193.61
2025-04-27 03:00:00,0.85999995,192.19
2025-04-27 06:00:00,0.88,191.2
2025-04-27 09:00:00,0.90999997,190.54
2025-04-27 12:00:00,1.01,189.73
2025-04-27 15:00:00,1.04,188.54
2025-04-27 18:00:00,1.06,187.34
2025-04-27 21:00:00,1.11,186.3
2025-04-28 00:00:00,1.17,185.77
2025-04-28 03:00:00,1.0699999,186.38
2025-04-28 06:00:00,0.98999995,185.9
2025-04-28 09:00:00,0.95,186.25
2025-04-28 12:00:00,0.95,186.65
2025-04-28 15:00:00,0.88,186.67
2025-04-28 18:00:00,0.9,186.6
2025-04-28 21:00:00,0.9,186.29
2025-04-29 00:00:00,0.91999996,185.84
2025-04-29 03:00:00,0.95,185.91
2025-04-29 06:00:00,0.90999997,186.02
2025-04-29 09:00:00,0.96,186.02
2025-04-29 12:00:00,0.97999996,186.24
2025-04-29 15:00:00,0.98999995,186.82
2025-04-29 18:00:00,1.01,187.63
2025-04-29 21:00:00,1.02,188.83
2025-04-30 00:00:00,1.03,191.79
2025-04-30 03:00:00,1.0699999,191.87
2025-04-30 06:00:00,1.09,193.8
2025-04-30 09:00:00,1.1,194.45
2025-04-30 12:00:00,1.12,196.04
2025-04-30 15:00:00,0.98999995,197.26
2025-04-30 18:00:00,1.04,195.9
2025-04-30 21:00:00,1.13,194.22
2025-05-01 00:00:00,1.0699999,194.42
2025-05-01 03:00:00,1.0699999,195.96
2025-05-01 06:00:00,1.0699999,196.08
2025-05-01 09:00:00,1.05,195.56
2025-05-01 12:00:00,1.05,194.47
2025-05-01 15:00:00,1.05,193.96
2025-05-01 18:00:00,0.98999995,193.04
2025-05-01 21:00:00,0.97999996,192.41
2025-05-02 00:00:00,0.97999996,192.74
2025-05-02 03:00:00,0.96999997,192.89
2025-05-02 06:00:00,0.96,192.78
2025-05-02 09:00:00,0.94,192.34
2025-05-02 12:00:00,0.93,191.95
2025-05-02 15:00:00,0.96,191.51
2025-05-02 18:00:00,0.96,191.67
2025-05-02 21:00:00,0.98999995,192.64
2025-05-03 00:00:00,1.0,193.57
2025-05-03 03:00:00,0.98999995,193.7
2025-05-03 06:00:00,0.96999997,193.69
2025-05-03 09:00:00,0.93,193.19
2025-05-03 12:00:00,0.9,193.24
2025-05-03 15:00:00,0.9,194.93
2025-05-03 18:00:00,0.94,197.63
2025-05-03 21:00:00,0.96,201.04
2025-05-04 00:00:00,0.95,205.22
2025-05-04 03:00:00,0.94,210.29
2025-05-04 06:00:00,0.93,213.6
2025-05-04 09:00:00,0.9,214.26
2025-05-04 12:00:00,0.88,212.86
2025-05-04 15:00:00,0.85999995,210.66
2025-05-04 18:00:00,0.84,209.25
2025-05-04 21:00:00,0.83,208.02
2025-05-05 00:00:00,0.83,207.39
2025-05-05 03:00:00,0.83,206.88
2025-05-05 06:00:00,0.83,206.08
2025-05-05 09:00:00,0.84,204.29
2025-05-05 12:00:00,0.84999996,203.26
2025-05-05 15:00:00,0.85999995,204.05
2025-05-05 18:00:00,0.85999995,203.01
2025-05-05 21:00:00,0.81,203.1
2025-05-06 00:00:00,0.79999995,201.15
2025-05-06 03:00:00,0.81,199.51
2025-05-06 06:00:00,0.83,197.94
2025-05-06 09:00:00,0.83,197.0
2025-05-06 12:00:00,0.87,195.72
2025-05-06 15:00:00,0.93,195.98
2025-05-06 18:00:00,1.03,195.89
2025-05-06 21:00:00,1.13,195.17
2025-05-07 00:00:00,1.12,194.33
2025-05-07 03:00:00,1.22,193.97
2025-05-07 06:00:00,1.15,192.9
2025-05-07 09:00:00,1.4,191.83
2025-05-07 12:00:00,1.6899999,194.26
2025-05-07 15:00:00,1.8399999,201.42
2025-05-07 18:00:00,2.01,203.97
2025-05-07 21:00:00,2.1499999,205.74
2025-05-08 00:00:00,1.9399999,207.79
2025-05-08 03:00:00,1.81,208.84
2025-05-08 06:00:00,1.73,210.16
2025-05-08 09:00:00,1.68,209.83
2025-05-08 12:00:00,1.5799999,207.75
2025-05-08 15:00:00,1.41,207.79
2025-05-08 18:00:00,1.3,206.5
2025-05-08 21:00:00,1.23,204.59
2025-05-09 00:00:00,1.17,203.44
2025-05-09 03:00:00,1.13,203.59
2025-05-09 06:00:00,1.0799999,205.25
2025-05-09 09:00:00,1.0699999,206.31
2025-05-09 12:00:00,1.05,206.16
2025-05-09 15:00:00,1.03,205.9
2025-05-09 18:00:00,1.02,206.6
2025-05-09 21:00:00,1.01,210.01
2025-05-10 00:00:00,1.0699999,218.04
2025-05-10 03:00:00,1.12,222.24
2025-05-10 06:00:00,1.13,221.29
2025-05-10 09:00:00,1.12,220.86
2025-05-10 12:00:00,1.1,219.73
2025-05-10 15:00:00,1.05,218.98
2025-05-10 18:00:00,1.02,217.79
2025-05-10 21:00:00,1.0,217.37
2025-05-11 00:00:00,1.01,220.28
2025-05-11 03:00:00,1.04,223.02
2025-05-11 06:00:00,1.01,223.01
2025-05-11 09:00:00,1.01,223.83
2025-05-11 12:00:00,1.0,222.54
2025-05-11 15:00:00,1.01,221.08
2025-05-11 18:00:00,1.05,218.58
2025-05-11 21:00:00,1.11,219.74
2025-05-12 00:00:00,1.1899999,223.06
2025-05-12 03:00:00,1.3199999,228.55
2025-05-12 06:00:00,1.49,234.49
2025-05-12 09:00:00,1.53,233.6
2025-05-12 12:00:00,1.55,229.35
2025-05-12 15:00:00,1.5699999,224.83
2025-05-12 18:00:00,1.56,222.37
2025-05-12 21:00:00,1.5799999,221.97
2025-05-13 00:00:00,1.6899999,225.29
2025-05-13 03:00:00,1.77,225.17
2025-05-13 06:00:00,1.79,224.01
2025-05-13 09:00:00,1.81,224.67
2025-05-13 12:00:00,1.81,226.42
2025-05-13 15:00:00,1.8,228.67
2025-05-13 18:00:00,1.79,229.67
2025-05-13 21:00:00,1.8,232.14
2025-05-14 00:00:00,1.87,237.39
2025-05-14 03:00:00,1.89,241.8
2025-05-14 06:00:00,1.8299999,243.28
2025-05-14 09:00:00,1.78,242.84
2025-05-14 12:00:00,1.8199999,242.44
2025-05-14 15:00:00,1.86,242.2
2025-05-14 18:00:00,1.88,240.0
2025-05-14 21:00:00,1.8499999,237.67
2025-05-15 00:00:00,1.81,236.31999
2025-05-15 03:00:00,1.76,235.66
2025-05-15 06:00:00,1.6999999,234.75
2025-05-15 09:00:00,1.64,234.09
2025-05-15 12:00:00,1.63,233.38
2025-05-15 15:00:00,1.64,232.66
2025-05-15 18:00:00,1.56,231.81999
2025-05-15 21:00:00,1.55,229.91
2025-05-16 00:00:00,1.55,230.66
2025-05-16 03:00:00,1.56,231.84
2025-05-16 06:00:00,1.56,232.81
2025-05-16 09:00:00,1.53,232.59
2025-05-16 12:00:00,1.51,231.84
2025-05-16 15:00:00,1.5,231.06
2025-05-16 18:00:00,1.51,230.51
2025-05-16 21:00:00,1.52,229.98
2025-05-17 00:00:00,1.53,230.58
2025-05-17 03:00:00,1.54,231.95999
2025-05-17 06:00:00,1.5899999,233.37
2025-05-17 09:00:00,1.53,234.73
2025-05-17 12:00:00,1.5699999,234.73
2025-05-17 15:00:00,1.4699999,236.16
2025-05-17 18:00:00,1.4499999,235.56999
2025-05-17 21:00:00,1.39,234.9
2025-05-18 00:00:00,1.36,233.89
2025-05-18 03:00:00,1.36,233.15
2025-05-18 06:00:00,1.36,232.56
2025-05-18 09:00:00,1.3399999,231.42
2025-05-18 12:00:00,1.31,229.31999
2025-05-18 15:00:00,1.31,228.49
2025-05-18 18:00:00,1.38,229.48
2025-05-18 21:00:00,1.48,229.63
2025-05-19 00:00:00,1.5899999,230.92
2025-05-19 03:00:00,1.68,232.47
2025-05-19 06:00:00,1.8,232.87
2025-05-19 09:00:00,1.9499999,232.73
2025-05-19 12:00:00,2.07,233.56
2025-05-19 15:00:00,2.1,234.4
2025-05-19 18:00:00,2.4299998,235.11
2025-05-19 21:00:00,2.31,234.18
2025-05-20 00:00:00,2.23,235.84
2025-05-20 03:00:00,2.11,237.76
2025-05-20 06:00:00,2.08,239.62
2025-05-20 09:00:00,2.04,241.70999
2025-05-20 12:00:00,1.9,244.89
2025-05-20 15:00:00,1.93,244.47
2025-05-20 18:00:00,1.9799999,244.54
2025-05-20 21:00:00,1.9499999,243.19
2025-05-21 00:00:00,1.9399999,241.95
2025-05-21 03:00:00,1.91,240.93
2025-05-21 06:00:00,1.8299999,239.62
2025-05-21 09:00:00,1.8,236.37
2025-05-21 12:00:00,1.77,234.87
2025-05-21 15:00:00,1.73,234.54
2025-05-21 18:00:00,1.66,234.59
2025-05-21 21:00:00,1.65,231.65
2025-05-22 00:00:00,1.67,229.78
2025-05-22 03:00:00,1.6999999,227.99
2025-05-22 06:00:00,1.67,226.70999
2025-05-22 09:00:00,1.66,224.5
2025-05-22 12:00:00,1.63,223.06999
2025-05-22 15:00:00,1.5999999,221.26
2025-05-22 18:00:00,1.5899999,220.21
2025-05-22 21:00:00,1.5799999,219.24
2025-05-23 00:00:00,1.5699999,219.12
2025-05-23 03:00:00,1.49,220.09
2025-05-23 06:00:00,1.54,218.75
2025-05-23 09:00:00,1.56,218.29
2025-05-23 12:00:00,1.55,218.2
2025-05-23 15:00:00,1.49,219.3
2025-05-23 18:00:00,1.54,218.45
2025-05-23 21:00:00,1.56,220.59
2025-05-24 00:00:00,1.61,223.17
2025-05-24 03:00:00,1.65,224.68
2025-05-24 06:00:00,1.66,225.95999
2025-05-24 09:00:00,1.67,229.64
2025-05-24 12:00:00,1.73,237.6
2025-05-24 15:00:00,1.8,245.27
2025-05-24 18:00:00,1.92,250.20999
2025-05-24 21:00:00,1.93,253.63
2025-05-25 00:00:00,1.93,254.56
2025-05-25 03:00:00,1.91,252.27
2025-05-25 06:00:00,1.9,249.06
2025-05-25 09:00:00,1.86,248.09
2025-05-25 12:00:00,1.9,249.89
2025-05-25 15:00:00,1.88,251.28
2025-05-25 18:00:00,1.9499999,251.31999
2025-05-25 21:00:00,2.02,252.29
2025-05-26 00:00:00,2.1299999,253.75
2025-05-26 03:00:00,2.26,253.56
2025-05-26 06:00:00,2.28,255.37
2025-05-26 09:00:00,2.28,256.44
2025-05-26 12:00:00,2.4099998,254.68
2025-05-26 15:00:00,2.3999999,254.37
2025-05-26 18:00:00,2.36,255.4
2025-05-26 21:00:00,2.35,257.44
2025-05-27 00:00:00,2.29,259.77
2025-05-27 03:00:00,2.23,260.74
2025-05-27 06:00:00,2.25,260.75
2025-05-27 09:00:00,2.2,257.65
2025-05-27 12:00:00,2.22,258.02
2025-05-27 15:00:00,2.3,259.03
2025-05-27 18:00:00,2.1399999,260.93
2025-05-27 21:00:00,2.28,260.42
2025-05-28 00:00:00,2.48,261.37
2025-05-28 03:00:00,2.6299999,262.95
2025-05-28 06:00:00,2.61,261.44
2025-05-28 09:00:00,2.55,257.13
2025-05-28 12:00:00,2.51,252.22
2025-05-28 15:00:00,2.53,247.15
2025-05-28 18:00:00,2.5,242.84
2025-05-28 21:00:00,2.6299999,238.5
2025-05-29 00:00:00,2.77,236.88
2025-05-29 03:00:00,2.71,240.41
2025-05-29 06:00:00,2.7,242.02
2025-05-29 09:00:00,2.6799998,243.8
2025-05-29 12:00:00,2.69,245.14
2025-05-29 15:00:00,2.69,246.05
2025-05-29 18:00:00,2.6699998,247.04
2025-05-29 21:00:00,2.69,247.72
2025-05-30 00:00:00,2.8,248.9
2025-05-30 03:00:00,2.95,250.53
2025-05-30 06:00:00,3.1999998,251.08
2025-05-30 09:00:00,3.21,253.95999
2025-05-30 12:00:00,3.1499999,256.03
2025-05-30 15:00:00,3.07,256.01
2025-05-30 18:00:00,3.03,256.28
2025-05-30 21:00:00,2.95,257.92
2025-05-31 00:00:00,2.9399998,259.4
2025-05-31 03:00:00,2.9199998,260.88
2025-05-31 06:00:00,2.86,261.45
2025-05-31 09:00:00,2.77,259.99
2025-05-31 12:00:00,2.6799998,257.09
2025-05-31 15:00:00,2.61,254.74
2025-05-31 18:00:00,2.51,252.74
2025-05-31 21:00:00,2.4199998,250.9
2025-06-01 00:00:00,2.22,249.53
2025-06-01 03:00:00,2.18,245.75
2025-06-01 06:00:00,2.18,243.39
2025-06-01 09:00:00,2.1599998,242.55
2025-06-01 12:00:00,2.1299999,241.56
2025-06-01 15:00:00,2.1299999,241.47
2025-06-01 18:00:00,2.07,240.95999
2025-06-01 21:00:00,2.04,240.1
2025-06-02 00:00:00,2.01,239.52
2025-06-02 03:00:00,2.04,243.67
2025-06-02 06:00:00,1.99,242.34
2025-06-02 09:00:00,1.92,241.1
2025-06-02 12:00:00,1.8399999,238.99
2025-06-02 15:00:00,1.77,239.84
2025-06-02 18:00:00,1.75,238.45
2025-06-02 21:00:00,1.77,236.87
2025-06-03 00:00:00,1.75,237.27
2025-06-03 03:00:00,1.73,236.95
2025-06-03 06:00:00,1.67,234.9
2025-06-03 09:00:00,1.6899999,231.83
2025-06-03 12:00:00,1.6899999,231.08
2025-06-03 15:00:00,1.67,231.85
2025-06-03 18:00:00,1.66,230.66
2025-06-03 21:00:00,1.66,229.39
2025-06-04 00:00:00,1.54,227.64
2025-06-04 03:00:00,1.5699999,224.41
2025-06-04 06:00:00,1.5899999,224.9
2025-06-04 09:00:00,1.63,224.7
2025-06-04 12:00:00,1.6899999,225.85
2025-06-04 15:00:00,1.76,225.72
2025-06-04 18:00:00,1.91,221.22
2025-06-04 21:00:00,2.0,217.92
2025-06-05 00:00:00,2.04,216.1
2025-06-05 03:00:00,2.04,216.08
2025-06-05 06:00:00,2.02,217.34
2025-06-05 09:00:00,2.0,219.09
2025-06-05 12:00:00,1.9599999,220.19
2025-06-05 15:00:00,1.88,223.42
2025-06-05 18:00:00,1.86,222.70999
2025-06-05 21:00:00,1.8299999,223.87
2025-06-06 00:00:00,1.8399999,222.65
2025-06-06 03:00:00,1.9499999,222.91
2025-06-06 06:00:00,1.92,224.02
2025-06-06 09:00:00,1.89,222.36
2025-06-06 12:00:00,1.86,220.91
2025-06-06 15:00:00,1.75,219.42
2025-06-06 18:00:00,1.77,218.04
2025-06-06 21:00:00,1.79,218.92
2025-06-07 00:00:00,1.75,220.62
2025-06-07 03:00:00,1.78,221.45
2025-06-07 06:00:00,1.77,220.47
2025-06-07 09:00:00,1.79,218.89
2025-06-07 12:00:00,1.8,218.24
2025-06-07 15:00:00,1.8,217.61
2025-06-07 18:00:00,1.74,216.58
2025-06-07 21:00:00,1.73,215.83
2025-06-08 00:00:00,1.77,216.25
2025-06-08 03:00:00,1.7199999,218.64
2025-06-08 06:00:00,1.75,217.84
2025-06-08 09:00:00,1.76,216.55
2025-06-08 12:00:00,1.81,218.58
2025-06-08 15:00:00,1.79,215.97
2025-06-08 18:00:00,1.74,217.1
2025-06-08 21:00:00,1.8,219.52
2025-06-09 00:00:00,1.87,222.95999
2025-06-09 03:00:00,1.9599999,225.02
2025-06-09 06:00:00,1.87,225.18
2025-06-09 09:00:00,1.8399999,224.2
2025-06-09 12:00:00,1.77,222.17
2025-06-09 15:00:00,1.73,222.15
2025-06-09 18:00:00,1.7099999,223.95
2025-06-09 21:00:00,1.7099999,226.7
2025-06-10 00:00:00,1.76,232.36
2025-06-10 03:00:00,1.77,237.56999
2025-06-10 06:00:00,1.79,239.89
2025-06-10 09:00:00,1.8199999,242.52
2025-06-10 12:00:00,1.92,243.41
2025-06-10 15:00:00,2.03,243.88
2025-06-10 18:00:00,2.18,244.79
2025-06-10 21:00:00,2.29,243.72
2025-06-11 00:00:00,2.27,242.62
2025-06-11 03:00:00,2.27,241.86
2025-06-11 06:00:00,2.26,242.43
2025-06-11 09:00:00,2.2,242.74
2025-06-11 12:00:00,2.1299999,239.67
2025-06-11 15:00:00,2.1499999,236.44
2025-06-11 18:00:00,2.25,235.92
2025-06-11 21:00:00,2.23,237.17
2025-06-12 00:00:00,2.1699998,239.04
2025-06-12 03:00:00,2.01,239.0
2025-06-12 06:00:00,2.01,234.6
2025-06-12 09:00:00,1.99,229.58
2025-06-12 12:00:00,1.9799999,225.8
2025-06-12 15:00:00,1.9599999,224.04
2025-06-12 18:00:00,1.9799999,223.93
2025-06-12 21:00:00,2.03,226.49
2025-06-13 00:00:00,2.05,231.33
2025-06-13 03:00:00,2.1399999,235.29
2025-06-13 06:00:00,2.12,237.20999
2025-06-13 09:00:00,2.11,239.4
2025-06-13 12:00:00,2.11,238.56
2025-06-13 15:00:00,2.1299999,236.49
2025-06-13 18:00:00,2.1499999,235.35
2025-06-13 21:00:00,2.18,233.81
2025-06-14 00:00:00,2.18,233.4
2025-06-14 03:00:00,2.18,233.77
2025-06-14 06:00:00,2.23,233.04
2025-06-14 09:00:00,2.26,232.75
2025-06-14 12:00:00,2.34,233.42
2025-06-14 15:00:00,2.4299998,237.51
2025-06-14 18:00:00,2.3999999,239.91
2025-06-14 21:00:00,2.25,238.76
2025-06-15 00:00:00,2.1299999,237.95999
2025-06-15 03:00:00,2.04,239.42
2025-06-15 06:00:00,2.0,240.26
2025-06-15 09:00:00,1.9399999,242.08
2025-06-15 12:00:00,1.9599999,244.74
2025-06-15 15:00:00,1.9699999,248.9
2025-06-15 18:00:00,2.1399999,251.45
2025-06-15 21:00:00,2.09,253.56
2025-06-16 00:00:00,2.36,255.58
2025-06-16 03:00:00,2.33,248.65
2025-06-16 06:00:00,2.23,250.26
2025-06-16 09:00:00,2.22,255.89
2025-06-16 12:00:00,2.21,260.23
2025-06-16 15:00:00,2.35,258.92
2025-06-16 18:00:00,2.37,259.38
2025-06-16 21:00:00,2.34,258.9
2025-06-17 00:00:00,2.28,259.92
2025-06-17 03:00:00,2.23,260.98
2025-06-17 06:00:00,2.2,263.36
2025-06-17 09:00:00,2.24,265.8
2025-06-17 12:00:00,2.2,268.51
2025-06-17 15:00:00,2.1499999,269.34
2025-06-17 18:00:00,2.04,268.82
2025-06-17 21:00:00,1.9399999,268.08
2025-06-18 00:00:00,1.9,269.04
2025-06-18 03:00:00,1.86,270.1
2025-06-18 06:00:00,1.79,270.38
2025-06-18 09:00:00,1.77,270.38998
2025-06-18 12:00:00,1.56,269.43
2025-06-18 15:00:00,1.65,266.85
2025-06-18 18:00:00,1.6899999,266.46
2025-06-18 21:00:00,1.6999999,265.96
2025-06-19 00:00:00,1.75,265.83
2025-06-19 03:00:00,1.81,265.77
2025-06-19 06:00:00,1.8199999,263.38
2025-06-19 09:00:00,1.8299999,258.38
2025-06-19 12:00:00,1.8399999,251.18
2025-06-19 15:00:00,1.8499999,238.01
2025-06-19 18:00:00,1.91,230.67
2025-06-19 21:00:00,1.88,233.23
2025-06-20 00:00:00,2.04,233.9
2025-06-20 03:00:00,2.1,234.67
2025-06-20 06:00:00,2.1,233.5
2025-06-20 09:00:00,2.08,231.66
2025-06-20 12:00:00,2.09,231.33
2025-06-20 15:00:00,2.05,231.98
2025-06-20 18:00:00,1.9399999,231.95
2025-06-20 21:00:00,1.91,231.93
2025-06-21 00:00:00,1.88,230.77
